eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,BlackRock,4.9999999999999996e-06,0.01239005,99484.89992668403,246524576.8673223,2025-05-18 00:00:00,4e-06,0.00991204
0,BlackRock,8541.505887154994,21350006.455297135,99484.89992668403,248668476.46074232,2025-05-19 00:00:00,0.0,0.0
0,BlackRock,5448.5194112300005,13784699.625217788,104933.41933191403,265480501.57554916,2025-05-20 00:00:00,5448.51940523,13784699.610037846
0,BlackRock,16413.42180161,41444546.585937314,123095.03039588404,310819875.55082303,2025-05-21 00:00:00,18161.61106397,45858794.4009668
0,BlackRock,9988.840775339999,25506504.919830687,133083.87117122405,339829665.0357206,2025-05-22 00:00:00,9988.840775339999,25506504.919830687
0,BlackRock,41899.29188478,111643177.1845094,133083.87117122405,354609959.7679967,2025-05-23 00:00:00,0.0,0.0
0,BlackRock,3e-06,0.00758337,133083.87117122405,336408078.70790845,2025-05-24 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,133083.87117122405,337064182.1927825,2025-05-25 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,133083.87117122405,339727190.45491874,2025-05-26 00:00:00,0.0,0.0
0,BlackRock,22843.395790739996,58603818.16531183,153666.86613260405,394226198.3885504,2025-05-27 00:00:00,20582.994961379998,52804850.25362193
0,BlackRock,14454.554229970501,38497826.09947653,165774.29066862434,441518272.538094,2025-05-28 00:00:00,12107.4245360203,32246551.286500387
0,BlackRock,32199.578021959995,86396297.76962197,185751.51560113434,498399179.0851836,2025-05-29 00:00:00,19977.22493251,53601891.077664204
0,BlackRock,33439.873600426305,88106710.16493122,204820.56534057463,539657129.1480392,2025-05-30 00:00:00,19069.0497394403,50242750.872482516
0,BlackRock,6.681999999999999e-07,0.0016935194899999997,204820.56534057463,519107481.82741934,2025-05-31 00:00:00,0.0,0.0
0,BlackRock,1.102e-07,0.00027915202799999996,204820.56534057463,518839166.8868232,2025-06-01 00:00:00,0.0,0.0
0,BlackRock,27241.39472911,69192597.78404482,232061.96006968463,589432737.3377975,2025-06-02 00:00:00,27241.39472911,69192597.78404482
0,BlackRock,30804.636602834507,80412731.43440522,251130.63836347463,655553929.6903977,2025-06-03 00:00:00,19068.67829379,49777068.50489235
0,BlackRock,32702.067678902626,84900454.0666134,280490.24184703466,728203156.0784343,2025-06-04 00:00:00,29359.60348356,76222815.3719488
0,BlackRock,21431.20778307249,55949382.5988782,308336.4344119747,804958512.4976218,2025-06-05 00:00:00,27846.19256494,72696662.61966062
0,BlackRock,13480.132257962367,32613831.98491415,321816.1569491474,778602010.1227672,2025-06-06 00:00:00,13479.722537172735,32612840.706435714
0,BlackRock,1.0286e-06,0.002551246866,321816.1569501476,798203832.2450205,2025-06-07 00:00:00,1.0002e-06,0.002480806062
0,BlackRock,0.0,0.0,321816.1569501476,813486881.5385832,2025-06-08 00:00:00,0.0,0.0
0,BlackRock,10122.940112417686,25436923.914483164,328172.2618084576,824631259.4722923,2025-06-09 00:00:00,6356.10485831,15971620.28796137
0,BlackRock,20404.252479553805,54703392.81263416,341792.3374661618,916338420.9000305,2025-06-10 00:00:00,13620.075657704205,36515150.43679182
0,BlackRock,35984.793510984164,101240337.75967307,361792.3745041656,1017873902.2775097,2025-06-11 00:00:00,20000.037038003793,56268504.203460634
0,BlackRock,77224.4668740023,214333418.83011845,411792.41950416606,1142913388.6370327,2025-06-12 00:00:00,50000.04500000045,138773124.89570126
0,BlackRock,37219.77518438705,98613794.3510335,449020.3045115761,1189679296.8034208,2025-06-13 00:00:00,37227.885007410005,98635281.3271328
0,BlackRock,1.9e-09,4.90428e-06,449020.3045115761,1159011210.00528,2025-06-14 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,449020.3045115761,1138630178.3834996,2025-06-15 00:00:00,0.0,0.0
0,BlackRock,1976.6329916192044,5041659.407413691,449020.3045115761,1145284659.2963614,2025-06-16 00:00:00,0.0,0.0
0,BlackRock,60.181322880300286,153139.8014541273,455073.4474106161,1157998097.21895,2025-06-17 00:00:00,6053.14289904,15403069.546613146
0,BlackRock,12397.18369814182,31158833.56323569,469600.9863690661,1180285727.1202834,2025-06-18 00:00:00,14527.53895845,36513225.86738907
0,BlackRock,0.0,0.0,469600.9863690661,1186465676.1009002,2025-06-19 00:00:00,0.0,0.0
0,BlackRock,7654.068716548449,19318639.818506785,475654.07444087614,1200536614.2665381,2025-06-20 00:00:00,6053.088071810001,15277812.700606287
0,BlackRock,0.03,72.2841,475654.07444087614,1146074222.7430577,2025-06-21 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,475654.07444087614,1093162463.5022547,2025-06-22 00:00:00,0.0,0.0
