eth_price,issuer,net_flow,net_flow_usd,net_tvl,net_tvl_usd,time,tvl,tvl_usd
0,BlackRock,0.0,0.0,555935.5786939964,1634272701.9751673,2025-07-13 00:00:00,0.0,0.0
0,BlackRock,66240.46246151,196746759.1985524,601631.9150322964,1786961097.7097766,2025-07-14 00:00:00,45696.336338299996,135726801.22865528
0,BlackRock,70659.2565994374,212860303.91323915,652169.6314251164,1964654492.971849,2025-07-15 00:00:00,50537.71639282,152244365.2562063
0,BlackRock,59979.09721239001,188097447.81291568,708154.0983311065,2220806660.0712667,2025-07-16 00:00:00,55984.466905990004,175570087.44052997
0,BlackRock,216072.7600195098,728106861.6205428,856739.3123429364,2886980162.9813633,2025-07-17 00:00:00,148585.21401183,500692053.2120839
0,BlackRock,162282.12216474,563954716.8407962,1015614.6682344864,3529413314.3150754,2025-07-18 00:00:00,158875.35589155002,552115693.02652
0,BlackRock,0.0,0.0,1015614.6682344864,3600699307.878454,2025-07-19 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,1015614.6682344864,3647641017.8442516,2025-07-20 00:00:00,0.0,0.0
0,BlackRock,125650.13968258872,471869047.56678736,1136373.0715545365,4267558160.3773375,2025-07-21 00:00:00,120758.40332005,453498522.99618214
0,BlackRock,77289.54812507561,290690627.8712969,1163608.4708685365,4376401275.444818,2025-07-22 00:00:00,27235.399314000002,102433970.94391285
0,BlackRock,144555.13825973,541409587.0810798,1278903.1620250866,4789939957.890658,2025-07-23 00:00:00,115294.69115654999,431818971.5231845
0,BlackRock,92274.49280992431,334654671.3085368,1369080.6630327967,4965285913.040935,2025-07-24 00:00:00,90177.50100771,327049448.2296921
0,BlackRock,61830.94403520229,229011923.75534365,1369080.6630327967,5070855722.967394,2025-07-25 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,1369080.6630327967,5098018283.321964,2025-07-26 00:00:00,0.0,0.0
0,BlackRock,0.0,0.0,1369080.6630327967,5119581303.76473,2025-07-27 00:00:00,0.0,0.0
0,BlackRock,110906.24931200278,429259310.7746274,1489517.2364011768,5765131777.973662,2025-07-28 00:00:00,120436.57336838,466146144.1251137
0,BlackRock,30170.567243673075,114459589.48068473,1524316.3025556668,5782874972.82056,2025-07-29 00:00:00,34799.06615449,132018957.22359644
0,BlackRock,51969.15170317437,197103921.35614648,1583625.3049394367,6006231530.296851,2025-07-30 00:00:00,59309.00238377,224941846.43094832
